"_id","time_local","remote_addr","request_method","http_user_agent","request_uri","http_referer","status","request_time","body_bytes_sent","score","model_version","user_agent_os","user_agent_browser","user_agent_device","request_uri_length","class"
"666412a46056afecee60f9f4","08/Jun/2024:08:13:24 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delay/1","-",200.0,1.004,395.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412a46056afecee60f9f5","08/Jun/2024:08:13:24 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 OPX/2.0.1","/status/403","-",403.0,0.002,0.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666412a56056afecee60f9f6","08/Jun/2024:08:13:25 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Config/92.2.2788.20","/delay/1","-",200.0,1.003,446.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412a56056afecee60f9f7","08/Jun/2024:08:13:25 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 EdgiOS/121.2277.107 Mobile/15E148 Safari/605.1.15","/put","-",200.0,0.003,488.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412a76056afecee60f9f8","08/Jun/2024:08:13:27 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/2","-",200.0,2.005,426.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412a76056afecee60f9f9","08/Jun/2024:08:13:27 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.003,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412a76056afecee60f9fa","08/Jun/2024:08:13:27 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Agency/98.8.8175.80","/patch","-",200.0,0.005,461.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412a76056afecee60f9fb","08/Jun/2024:08:13:27 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Unique/97.7.7239.70","/status/500","-",500.0,0.003,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412a76056afecee60f9fc","08/Jun/2024:08:13:27 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/117.0.2045.48 Version/17.0 Mobile/15E148 Safari/604.1","/status/200","-",200.0,0.001,0.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412a76056afecee60f9fd","08/Jun/2024:08:13:27 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/403","-",403.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412a76056afecee60f9fe","08/Jun/2024:08:13:27 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 Config/91.2.2121.13","/patch","-",200.0,0.003,430.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412a96056afecee60f9ff","08/Jun/2024:08:13:29 +0000","172.20.0.1","PUT","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/2","-",200.0,2.004,426.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412a96056afecee60fa00","08/Jun/2024:08:13:29 +0000","172.20.0.1","GET","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:123.0esr) Gecko/20100101 Firefox/123.0esr","/status/401","-",401.0,0.002,0.0,-1.0,0.0,"Mac OS X","Firefox","Mac","",0
"666412a96056afecee60fa01","08/Jun/2024:08:13:29 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/put","-",200.0,0.003,465.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666412a96056afecee60fa02","08/Jun/2024:08:13:29 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Herring/95.1.1930.31","/status/404","-",404.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412a96056afecee60fa03","08/Jun/2024:08:13:29 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Herring/95.1.1930.31","/status/404","-",404.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412aa6056afecee60fa04","08/Jun/2024:08:13:30 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/1","-",200.0,1.004,426.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412aa6056afecee60fa05","08/Jun/2024:08:13:30 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.105 Version/17.0 Mobile/15E148 Safari/604.1","/delay/0","-",200.0,0.004,444.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412aa6056afecee60fa06","08/Jun/2024:08:13:30 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/put","-",200.0,0.005,439.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412aa6056afecee60fa07","08/Jun/2024:08:13:30 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 OPX/2.1.0","/delete","-",200.0,0.003,476.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666412aa6056afecee60fa08","08/Jun/2024:08:13:30 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Agency/98.8.8188.80","/delay/0","-",200.0,0.003,432.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412ab6056afecee60fa09","08/Jun/2024:08:13:30 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/500","-",500.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412ab6056afecee60fa0a","08/Jun/2024:08:13:31 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delete","-",200.0,0.003,442.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412ab6056afecee60fa0b","08/Jun/2024:08:13:31 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delete","-",200.0,0.003,442.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412ac6056afecee60fa0c","08/Jun/2024:08:13:32 +0000","172.20.0.1","PUT","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/1","-",200.0,1.004,432.0,-1.0,0.0,"Mac OS X","Chrome","Mac","",0
"666412ac6056afecee60fa0d","08/Jun/2024:08:13:32 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 GLS/100.10.9415.94","/post","-",200.0,0.004,473.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412ac6056afecee60fa0e","08/Jun/2024:08:13:32 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Agency/98.8.8188.80","/delete","-",200.0,0.004,476.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412ac6056afecee60fa0f","08/Jun/2024:08:13:32 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPad; CPU OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/605.1.15","/delete","-",200.0,0.003,462.0,-1.0,0.0,"iOS","Mobile Safari","iPad","",0
"666412ac6056afecee60fa10","08/Jun/2024:08:13:32 +0000","172.20.0.1","GET","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/get","-",200.0,0.005,348.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412ac6056afecee60fa11","08/Jun/2024:08:13:32 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/121.0.2277.99 Version/17.0 Mobile/15E148 Safari/604.1","/delay/0","-",200.0,0.004,471.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412ae6056afecee60fa12","08/Jun/2024:08:13:34 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200.0,2.004,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412af6056afecee60fa13","08/Jun/2024:08:13:35 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/1","-",200.0,1.005,426.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412af6056afecee60fa14","08/Jun/2024:08:13:35 +0000","172.20.0.1","GET","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/400","-",400.0,0.002,0.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412b06056afecee60fa15","08/Jun/2024:08:13:36 +0000","172.20.0.1","POST","Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/delay/1","-",200.0,1.005,441.0,-1.0,0.0,"iOS","Mobile Safari","iPad","",0
"666412b06056afecee60fa16","08/Jun/2024:08:13:36 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15","/patch","-",200.0,0.003,447.0,-1.0,0.0,"Mac OS X","Safari","Mac","",0
"666412b06056afecee60fa17","08/Jun/2024:08:13:36 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/401","-",401.0,0.003,0.0,-1.0,0.0,"Mac OS X","Chrome","Mac","",0
"666412b06056afecee60fa18","08/Jun/2024:08:13:36 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/put","-",200.0,0.002,408.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412b06056afecee60fa19","08/Jun/2024:08:13:36 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/get","-",200.0,0.002,317.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412b26056afecee60fa1a","08/Jun/2024:08:13:38 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200.0,2.002,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b26056afecee60fa1b","08/Jun/2024:08:13:38 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Trailer/92.3.3357.27","/status/401","-",401.0,0.003,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b46056afecee60fa1c","08/Jun/2024:08:13:40 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 OPX/2.2.0","/delay/2","-",200.0,2.003,462.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666412b46056afecee60fa1d","08/Jun/2024:08:13:40 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.86 Version/17.0 Mobile/15E148 Safari/604.1","/delete","-",200.0,0.004,487.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412b56056afecee60fa1e","08/Jun/2024:08:13:41 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.116 Version/17.0 Mobile/15E148 Safari/604.1","/delay/1","-",200.0,1.004,472.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412b56056afecee60fa1f","08/Jun/2024:08:13:41 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/404","-",404.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b66056afecee60fa20","08/Jun/2024:08:13:42 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200.0,1.005,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b66056afecee60fa21","08/Jun/2024:08:13:42 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/204","-",204.0,0.003,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b66056afecee60fa22","08/Jun/2024:08:13:42 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delete","-",200.0,0.003,456.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b66056afecee60fa23","08/Jun/2024:08:13:42 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/401","-",401.0,0.002,0.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412b66056afecee60fa24","08/Jun/2024:08:13:42 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delete","-",200.0,0.005,442.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412b76056afecee60fa25","08/Jun/2024:08:13:43 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1","/delay/1","-",200.0,1.004,457.0,-1.0,0.0,"iOS","Chrome Mobile iOS","iPhone","",0
"666412b76056afecee60fa26","08/Jun/2024:08:13:43 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 OpenWave/94.4.4504.39","/status/404","-",404.0,0.003,0.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412b76056afecee60fa27","08/Jun/2024:08:13:43 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/get","-",200.0,0.003,362.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b76056afecee60fa28","08/Jun/2024:08:13:43 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.001,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b96056afecee60fa29","08/Jun/2024:08:13:45 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200.0,2.006,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b96056afecee60fa2a","08/Jun/2024:08:13:45 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412b96056afecee60fa2b","08/Jun/2024:08:13:45 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPad; CPU OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1","/status/204","-",204.0,0.004,0.0,-1.0,0.0,"iOS","Mobile Safari","iPad","",0
"666412b96056afecee60fa2c","08/Jun/2024:08:13:45 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/121.0.2277.107 Version/17.0 Mobile/15E148 Safari/604.1","/delay/0","-",200.0,0.003,472.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412b96056afecee60fa2d","08/Jun/2024:08:13:45 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/status/201","-",201.0,0.002,0.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412b96056afecee60fa2e","08/Jun/2024:08:13:45 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/200","-",200.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412bb6056afecee60fa2f","08/Jun/2024:08:13:47 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 Agency/98.8.8188.80","/delay/2","-",200.0,2.003,460.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412bb6056afecee60fa30","08/Jun/2024:08:13:47 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/204","-",204.0,0.003,0.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412bb6056afecee60fa31","08/Jun/2024:08:13:47 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/patch","-",200.0,0.004,441.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412bb6056afecee60fa32","08/Jun/2024:08:13:47 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.150 Version/17.0 Mobile/15E148 Safari/604.1","/patch","-",200.0,0.005,487.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666412bb6056afecee60fa33","08/Jun/2024:08:13:47 +0000","172.20.0.1","GET","Mozilla/5.0 (Linux; Android 11; moto e20 Build/RONS31.267-94-14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36","/get","-",200.0,0.003,382.0,-1.0,0.0,"Android","Chrome Mobile","Motorola e20 Build/RONS31.267-94-14","",0
"666412bb6056afecee60fa34","08/Jun/2024:08:13:47 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412bb6056afecee60fa35","08/Jun/2024:08:13:47 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412bd6056afecee60fa36","08/Jun/2024:08:13:49 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/2","-",200.0,2.004,419.0,-1.0,0.0,"Android","Chrome","K","",0
"666412bd6056afecee60fa37","08/Jun/2024:08:13:49 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/0","-",200.0,0.003,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412bd6056afecee60fa38","08/Jun/2024:08:13:49 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/post","-",200.0,0.003,409.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412bd6056afecee60fa39","08/Jun/2024:08:13:49 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/get","-",200.0,0.003,362.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412be6056afecee60fa3a","08/Jun/2024:08:13:50 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200.0,1.003,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412be6056afecee60fa3b","08/Jun/2024:08:13:50 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/patch","-",200.0,0.004,441.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666412be6056afecee60fa3c","08/Jun/2024:08:13:50 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPad; CPU OS 17_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/put","-",200.0,0.004,456.0,-1.0,0.0,"iOS","Mobile Safari","iPad","",0
"666412c06056afecee60fa3d","08/Jun/2024:08:13:52 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 8.1.0; C5 2019 Build/OPM2.171019.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36","/delay/2","-",200.0,2.005,461.0,-1.0,0.0,"Android","Chrome Mobile","C5 2019","",0
"666412c06056afecee60fa3e","08/Jun/2024:08:13:52 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/0","-",200.0,0.004,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"666412c06056afecee60fa3f","08/Jun/2024:08:13:52 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/0","-",200.0,0.005,426.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412c06056afecee60fa40","08/Jun/2024:08:13:52 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delete","-",200.0,0.004,411.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666412c06056afecee60fa41","08/Jun/2024:08:13:52 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/get","-",200.0,0.004,348.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666412c16056afecee60fa42","08/Jun/2024:08:13:53 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 OPX/2.1.0","/delay/1","-",200.0,1.004,460.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
